Case Study Id,funder_ahrc,funder_bbsrc,funder_british_academy,funder_cclrc,funder_epsrc,funder_esrc,funder_mrc,funder_nerc,funder_pparc,funder_rcuk,funder_royal_academy_engineering,funder_royal_society,funder_stfc,funder_uk_space_agency,funder_wellcome
6361,,,,,,funder_esrc,,,,,,,,,
6364,funder_ahrc,,,,,,,,,,,,,,
6365,,,,,,funder_esrc,,,,,,,,,
6366,funder_ahrc,,,,,,,,,,,,,,
6367,,,,,,funder_esrc,,,,,,,,,
6369,,,,,,funder_esrc,,,,,,,,,
6370,,,,,,funder_esrc,,,,,,funder_royal_society,,,
6372,,,,,,funder_esrc,,,,,,,,,
6373,,,,,,funder_esrc,,,,,,,,,
6374,,,,,,,funder_mrc,,,,,funder_royal_society,,,
6375,funder_ahrc,,,,funder_epsrc,,,,,,,,,,
6376,funder_ahrc,,,,,,,,,,,,,,
6378,,,funder_british_academy,,,,,,,,,,,,
6380,,,funder_british_academy,,,,,,,,,,,,funder_wellcome
6381,funder_ahrc,,funder_british_academy,,,,,,,,,,,,
6383,funder_ahrc,,funder_british_academy,,,,,,,,,,,,
6386,funder_ahrc,,,,,,,,,,,,,,
6387,,,,,,,,,,,,,,,funder_wellcome
6388,funder_ahrc,,funder_british_academy,,,,,,,,,,,,
6390,funder_ahrc,,,,,funder_esrc,,,,,,,,,
6391,funder_ahrc,,,,,,,,,,,,,,
6394,funder_ahrc,,,,,,,,,,,,,,
6396,funder_ahrc,,,,,,,,,,,,,,
6397,funder_ahrc,,,,,,,,,,,,,,
6399,funder_ahrc,,,,funder_epsrc,,,,,,,,,,
6400,funder_ahrc,,,,,,,,,,,,,,
6401,funder_ahrc,,,,,,,,,,,funder_royal_society,,,
6403,funder_ahrc,,,,,,,,,,,,,,
6405,,,funder_british_academy,,,funder_esrc,,,,,,,,,
6410,,,,,,funder_esrc,,,,,,,,,
6411,,,,,,funder_esrc,,,,,,,,,
6413,,,,,,,,funder_nerc,,,,,,,
6414,,,,,funder_epsrc,,,,,,,,,,
6415,funder_ahrc,,,,,,,,,,,,,,
6416,funder_ahrc,,,,,,,,,,,,,,
6420,,,,,funder_epsrc,,,,,,,,,,
6421,,,,,,,,,,funder_rcuk,,,,,
6432,,,,,,,,,,,,funder_royal_society,,,
6433,,funder_bbsrc,,,,,,,,,,,,,
6434,,,,,funder_epsrc,,,,,,,,,,
6601,,,,,,,funder_mrc,,,,,,,,funder_wellcome
6602,,,,,,,,,,,,,,,funder_wellcome
6605,,,,,,,,,,,,,,,funder_wellcome
6929,,,,,funder_epsrc,,,,,,,,,,
7152,,,,,,funder_esrc,,,,,,,,,
7155,,,funder_british_academy,,,,,,,,,,,,
7260,,,,,funder_epsrc,,,,,,,,,,
7261,,,,,,funder_esrc,,,,,,,,,
7263,,,,,funder_epsrc,,,,,,,,,,
7310,,,,,,,,,,funder_rcuk,,,,,
7311,funder_ahrc,,,,,,,,,,,,,,
7312,,,,,,,,,,,,funder_royal_society,,,
7314,,,,,,funder_esrc,,,,,,,,,
7315,funder_ahrc,,,,,,funder_mrc,,,,,,,,
7316,funder_ahrc,,,,,,,,,,,,,,
7317,funder_ahrc,,,,,,,,,,,,,,
7318,funder_ahrc,,,,,,,,,,,,,,
7319,,,,,,,,,,,,,,,funder_wellcome
7320,funder_ahrc,,funder_british_academy,,,,,,,,,,,,
7321,funder_ahrc,,funder_british_academy,,,,,,,,,,,,
7322,,,,,,funder_esrc,,,,,,,,,
7372,funder_ahrc,,,,,,,,,,,,,,
7373,funder_ahrc,,,,,,,,,,,,,,
7375,funder_ahrc,,,,,,,,,,,funder_royal_society,,,
7379,funder_ahrc,,,,,,,,,,,,,,
7380,funder_ahrc,,,,,funder_esrc,,,,,,,,,
7382,,,funder_british_academy,,,funder_esrc,,,,,,,,,
7434,funder_ahrc,,,,,,,,,,,,,,
7435,,,funder_british_academy,,,,,,,,,,,,
7539,funder_ahrc,,,,,,,,,,,,,,
7557,,,,,funder_epsrc,,,,,,,,,,
7639,funder_ahrc,,funder_british_academy,,,,,,,,,,,,
7642,,,,,,funder_esrc,,,,,,,,,
7656,,,,,,funder_esrc,,,,,,,,,
7657,,,,,,funder_esrc,,,,,,,,,
7658,,,,,,funder_esrc,,,,,,,,,
7659,,,,,funder_epsrc,,,,,,,,,,
7665,,,,,funder_epsrc,,,,,,funder_royal_academy_engineering,,,,
7667,,,,,,,,,,,funder_royal_academy_engineering,,,,
7721,,,,,,,,funder_nerc,,,,funder_royal_society,,,
7742,funder_ahrc,,,,,,,,,,,,,,
7744,funder_ahrc,,,,,,,,,,,,,,
7745,funder_ahrc,,,,,,,,,,,,,,
7746,funder_ahrc,,,,,,,,,,,,,,
7747,funder_ahrc,,,,,,,,,,,,,,
7748,funder_ahrc,,,,,,,,,,,,,,
7749,funder_ahrc,,,,,,,,,,,funder_royal_society,,,
7750,funder_ahrc,,,,,,,,,,,,,,
7751,funder_ahrc,,funder_british_academy,,,,,,,,,,,,
7752,funder_ahrc,,,,,funder_esrc,,,,,,,,,
7755,funder_ahrc,,,,,,,,,,,,,,
7756,funder_ahrc,,,,,,,,,,,,,,
7830,funder_ahrc,,,,,,,,,,,,,,
7831,funder_ahrc,,,,,,,,,,,,,,
7833,funder_ahrc,,,,,,,,,,,,,,
7834,funder_ahrc,,,,,,,,,,,,,,
8065,funder_ahrc,,,,,funder_esrc,,,,funder_rcuk,,,,,
8075,,,,,funder_epsrc,,,,,,funder_royal_academy_engineering,,,,
8076,,,,,funder_epsrc,,,,,,,,,,
8077,,,,,funder_epsrc,,,,,,,,,,
8087,,,,,funder_epsrc,,,,,,,,,,
8269,,,,,funder_epsrc,,,,,,,funder_royal_society,,,
8284,,,,,funder_epsrc,,,,,,,,,,
8291,,,,,funder_epsrc,,,,,,,,,,
8317,,,,,,funder_esrc,,,,,,,,funder_uk_space_agency,
8319,funder_ahrc,,,,,,,,,,,funder_royal_society,,,funder_wellcome
8322,,,,,,,,funder_nerc,,,,funder_royal_society,,,
8324,funder_ahrc,,,,,,,,,,,,,,
8325,,,,,funder_epsrc,funder_esrc,,funder_nerc,,,,,,,
8326,,,,,,funder_esrc,,,,,,,,,funder_wellcome
8327,funder_ahrc,,,,,,,,,,,,,,
8329,,,,,,funder_esrc,,,,,,,,,
8430,funder_ahrc,,,,,,,,,funder_rcuk,,,,,
8438,,,,,,,funder_mrc,,,,,,,,
8844,,,funder_british_academy,,,,,,,,,,,,
8846,,,funder_british_academy,,,,,,,,,,,,
8850,,,,,,,,,,,,funder_royal_society,,,
8852,funder_ahrc,,,,,,,,,,,,,,
8853,funder_ahrc,,,,,,,,,,,,,,
8856,,,funder_british_academy,,,,,,,,,,,,
8857,,,funder_british_academy,,,funder_esrc,,,,,,,,,
8858,funder_ahrc,,funder_british_academy,,,,,,,,,,,,
8859,,,funder_british_academy,,,,,,,,,,,,
8860,,,funder_british_academy,,,,,,,,,,,,
8861,,,funder_british_academy,,,,,,,,,,,,
8862,funder_ahrc,,,,,,,,,,,,,,
8863,funder_ahrc,,funder_british_academy,,,,,,,,,,,,
9035,,,,,funder_epsrc,,,,,,,,,,
9040,,,,,funder_epsrc,,,,,,funder_royal_academy_engineering,,,,
9043,,,,,funder_epsrc,,,,,,funder_royal_academy_engineering,,,,
9044,,,,,funder_epsrc,,,,,,,,,,
9047,,,,,,funder_esrc,,,,,,,,,
9048,,,,,funder_epsrc,,,,,,,,,,
9049,,,,,funder_epsrc,,,,,,,,,,
9055,funder_ahrc,,,,funder_epsrc,,,,,,,,,,
9149,,,,,,funder_esrc,,,,,,,,,
9150,funder_ahrc,,,,,funder_esrc,,,,,,,,,
9152,,,,,funder_epsrc,,,,,,,,,,
9153,,funder_bbsrc,,,funder_epsrc,,,,,,,,,,funder_wellcome
9154,,,,,funder_epsrc,,,,,,,,,,
9160,,,,,funder_epsrc,,,,,,,,,,
9164,,,,,funder_epsrc,,,,,,,,,,
9228,,,,,,,,,,funder_rcuk,,,,,
9235,,,funder_british_academy,,,,,,,,,,,,
9439,funder_ahrc,funder_bbsrc,,,funder_epsrc,,,,,funder_rcuk,,funder_royal_society,,,
9440,funder_ahrc,,,,funder_epsrc,,funder_mrc,,,,,,,,
9441,,,,,funder_epsrc,,,,,,,,,,
9442,,,,,funder_epsrc,,,,,,,,,,
9447,,,,,funder_epsrc,,,,,,,,,,
9449,,,,,,funder_esrc,funder_mrc,,,,,,,,
9499,,funder_bbsrc,,,funder_epsrc,,,funder_nerc,,,,,,,
9500,,,,,funder_epsrc,,,,,,,,,,
9501,,,,,funder_epsrc,,,,,,,,,,
9502,,,,,funder_epsrc,,,,,,,,,,
9513,,,,,,funder_esrc,,,,,,,,,
9517,,,,,funder_epsrc,,,,,,,,,,
9518,funder_ahrc,,funder_british_academy,,,,,,,,,,,,
9535,,,,,,,funder_mrc,,,,,,,,
9536,,,,,,,funder_mrc,,,,,,,,funder_wellcome
9537,,,,,,,funder_mrc,,,,,,,,
9539,,,,,,,funder_mrc,,,,,,,,
9541,,,funder_british_academy,,,funder_esrc,,,,,,,,,
9866,,,,,funder_epsrc,,,,,,,,,,
9952,funder_ahrc,,,,,,,,,,,,,,
10378,,,,,,funder_esrc,,,,,,,,,
10492,,,,,,funder_esrc,,,,,,,,,
10807,,,,,funder_epsrc,,,,,,,funder_royal_society,,,
10808,,funder_bbsrc,,,funder_epsrc,,,,,,,funder_royal_society,,,funder_wellcome
10810,,,,,funder_epsrc,,,,,,,,,,
10813,,,,,,,funder_mrc,,,,,funder_royal_society,,,
10814,,,,,funder_epsrc,,,,,,,funder_royal_society,,,
11095,,,,,,funder_esrc,,,,,,,,,
11269,,,funder_british_academy,,,,,,,,,,,,
11431,,,,,,,funder_mrc,,,,,,,,
11434,,,,,,funder_esrc,,,,,,,,,
11525,,,,,,funder_esrc,,,,,,,,,
11526,,,,,funder_epsrc,,,,,,,,,,
11660,,funder_bbsrc,,,,,,,,,,funder_royal_society,,,
11755,,,,,,funder_esrc,,,,,,,,,
11763,,,funder_british_academy,,,,,,,,,,,,
11764,,,,,,funder_esrc,funder_mrc,,,,,,,,
11765,,,,,,funder_esrc,,,,,,,,,
11767,,funder_bbsrc,,,,,funder_mrc,,,,,,,,
11768,,funder_bbsrc,,,,,,,,,,,,,
11769,,funder_bbsrc,,,funder_epsrc,,,,,,,funder_royal_society,,,
11770,,,,,,,funder_mrc,,,,,funder_royal_society,,,
11771,,,,,,,,funder_nerc,,,funder_royal_academy_engineering,funder_royal_society,,,
11772,,,,,,,,,,,,funder_royal_society,,,
11773,,,,,,,,funder_nerc,,funder_rcuk,,funder_royal_society,,,
11775,,,,,funder_epsrc,,,,,,,,,,
11776,,,,,funder_epsrc,,,,,,,funder_royal_society,,,
11777,,,,,funder_epsrc,,,,,,,,,,
11778,,,,,funder_epsrc,,,,,,,funder_royal_society,,,
11779,,funder_bbsrc,,,funder_epsrc,,funder_mrc,,,,,funder_royal_society,,,
11784,,,,,funder_epsrc,,,,funder_pparc,,,,,,
11786,,,,,funder_epsrc,,,,,,,,,,
11787,,,,,,,,,funder_pparc,,,funder_royal_society,funder_stfc,,
11798,,,,,funder_epsrc,,,,,,,,,,
11802,,,,,,funder_esrc,,,,,,,,,
11805,funder_ahrc,,,,,,,,,,,,,,
11811,,,,,,funder_esrc,,,,,,,,,
11814,,,,,,funder_esrc,,,,,,,,,
11815,,,,,,funder_esrc,,,,,,,,,
11817,,,,,,funder_esrc,,,,,,,,,
11818,,,,,,funder_esrc,,,,,,,,,
11819,funder_ahrc,,,,,,,,,,,,,,
11821,funder_ahrc,,funder_british_academy,,,,,,,,,,,,
11824,,,,,,,,,,,,,,,funder_wellcome
11825,,,,,,,,,,,,,,,funder_wellcome
11829,funder_ahrc,,funder_british_academy,,,funder_esrc,,,,,,,,,
11832,funder_ahrc,,funder_british_academy,,,,,,,,,,,,
11834,funder_ahrc,,,,,,,,,,,,,,
11837,funder_ahrc,,,,,,,,,,,,,,
11838,,,,,,,,,,funder_rcuk,,,,,
11839,,,,,,,,funder_nerc,,,,funder_royal_society,,,
11840,,,,,,funder_esrc,,funder_nerc,,funder_rcuk,,,,,
11843,,,,,funder_epsrc,funder_esrc,,funder_nerc,,funder_rcuk,,funder_royal_society,funder_stfc,,
11844,,,,,,funder_esrc,,,,,,,,,
11846,funder_ahrc,,,,,,,,,,,,,,
11847,funder_ahrc,,,,,,,,,,,,,,
11848,,,,,,,,funder_nerc,,,,,,,
11849,,,,,,,,funder_nerc,,,,,,,
11850,,,,,funder_epsrc,,,,,,,,,,
11853,,,,,,,,funder_nerc,,funder_rcuk,,,,,
11945,,,funder_british_academy,,,funder_esrc,,,,,,,,,
11947,,,,,funder_epsrc,,,,,,,,,,
11971,,,,,,funder_esrc,,,,,,,,,
11976,,,,,,funder_esrc,,,,,,,,,
12012,,,,,funder_epsrc,,,,,,,,,,
12014,,funder_bbsrc,,,funder_epsrc,,,,,,,,,,
12076,,,,,funder_epsrc,,,,,,,,,,
12077,funder_ahrc,,,,,funder_esrc,,,,,,,,,
12080,funder_ahrc,,,,,,,,,,,,,,
12081,funder_ahrc,,,,,,,,,,,,,,
12085,,,,,funder_epsrc,funder_esrc,,,,,,,,,
12094,,,,,,,funder_mrc,,,,,,,,
12095,,,,,,,funder_mrc,,,,,,,,
12096,,,,,,,funder_mrc,,,,,,,,
12100,,,,,,,funder_mrc,,,,,,,,
12157,funder_ahrc,,,,,,,,,,,,,,
12159,funder_ahrc,,,,,,,,,,,,,,
12160,funder_ahrc,,funder_british_academy,,,funder_esrc,,,,,,,,,
12161,,,funder_british_academy,,,,,,,,,,,,
12210,,,funder_british_academy,,,,,,,,,,,,
12211,funder_ahrc,,,,,,,,,,,,,,
12213,funder_ahrc,,,,,,,,,,,,,,
12214,funder_ahrc,,,,,,,,,,,,,,
12218,,,,,,,funder_mrc,,,,,,,,
12222,,funder_bbsrc,,,,,,,,,,,,,
12227,,funder_bbsrc,,,,,,,,funder_rcuk,,,,,
12228,,funder_bbsrc,,,,,,,,,,,,,
12234,,,,,,,,funder_nerc,,,,,,,
12235,funder_ahrc,,,,,,,funder_nerc,,,,,,,
12329,,,,,,,funder_mrc,,,,,,,,
12330,,,,,,,funder_mrc,,,,,,,,
12333,,,,,,,funder_mrc,,,,,,,,
12388,,,,,,,,,,,funder_royal_academy_engineering,,,,
12389,,,,,,funder_esrc,,,,,,,,,
12395,,,,,,,,funder_nerc,,,,,,,
12402,,,,,funder_epsrc,,,,,,,,,,
12403,,,,,,,,funder_nerc,,,,,,,
12407,,,,,funder_epsrc,,,,,,,,,,
12521,,,,,,,funder_mrc,,,,,,,,
12522,funder_ahrc,,,,,,funder_mrc,,,,,,,,funder_wellcome
12523,funder_ahrc,,,,,,,,,,,,,,
12525,funder_ahrc,,,,,,,,,funder_rcuk,,,,,funder_wellcome
12530,,,,,funder_epsrc,funder_esrc,funder_mrc,,,,,,,,
12531,,,,,funder_epsrc,,,,,,,,,,
12587,funder_ahrc,,funder_british_academy,,,,,,,,,,,,
12702,,,,,funder_epsrc,,,,,,,,,,
12999,,,,,,,,,,,,funder_royal_society,,,
13048,,,,,funder_epsrc,,,,,,,,,,
13049,,,,,funder_epsrc,,,,,funder_rcuk,,,,,
13050,,,,,,funder_esrc,,,,,,,,,
13194,,,funder_british_academy,,,,,,,,,,,,
13200,funder_ahrc,,,,,,,,,,,,,,
13201,,,,,,funder_esrc,,,,,,,,,
13202,funder_ahrc,,,,,,,,,,,,,,
13203,funder_ahrc,,,,,,,,,,,,,,
13605,,,funder_british_academy,,,,,,,,,,,,funder_wellcome
13739,,,funder_british_academy,,,,,,,,,,,,
13746,,,,,funder_epsrc,,,,,,funder_royal_academy_engineering,,,,
13747,,,,,funder_epsrc,,,,,,,,,,
13748,,,,,funder_epsrc,,,,,,,,,,
13764,,,funder_british_academy,,,funder_esrc,,,,,,,,,
13776,,,,,funder_epsrc,,,,,,,,,,
13781,funder_ahrc,,,,,,,,,,,,,,
13783,,,,,funder_epsrc,,,,,,,,,,
13784,,,,,,,,,,,,funder_royal_society,,,
13791,,,,,funder_epsrc,,,,,,,,,,
13827,,,,,,,,,,,,funder_royal_society,,,
13828,,,,,,,,,,,,funder_royal_society,,,
13830,,,,,funder_epsrc,,,,,,,,,,
13831,,,,,,,,,,,funder_royal_academy_engineering,funder_royal_society,,,
13837,,,,,,,,,,,,funder_royal_society,,,
13838,,,,,,,,,,,,,,,funder_wellcome
13840,,,,,,funder_esrc,,,,,,,,,
13842,,,,,funder_epsrc,,,,,,,,,,
13848,,,funder_british_academy,,,funder_esrc,,,,,,,,,
13849,,,,,,funder_esrc,,,,,,,,,
13959,,,funder_british_academy,,,,,,,,,,,,
13965,,,funder_british_academy,,,,,,,,,,,,
14041,,funder_bbsrc,,,funder_epsrc,,funder_mrc,,,,,,,,
14043,,,,,,,,,,,,funder_royal_society,,,
14046,funder_ahrc,,,,,funder_esrc,,,,,,,,,
14049,funder_ahrc,,funder_british_academy,,,,,,,,,,,,
14050,funder_ahrc,,,,,funder_esrc,,,,,,,,,
14054,,,,,,funder_esrc,,,,,,,,,
14092,funder_ahrc,,,,,funder_esrc,,,,,,,,,
14096,,,,,funder_epsrc,,,,,,,,,,
14098,,funder_bbsrc,,,funder_epsrc,,,,,,,,,,
14102,,,,,funder_epsrc,,,,,,,,,,
14103,,,,,funder_epsrc,,,,,,,,,,
14125,,,,,funder_epsrc,,,,,,,,,,
14222,,,,,,,,funder_nerc,,funder_rcuk,,,,,
14223,,,,,funder_epsrc,,,,,,,,,,
14225,,,,,,funder_esrc,,,,funder_rcuk,,,,,
14233,,,,,funder_epsrc,,,,,,,,,,
14373,,,funder_british_academy,,,,,,,,,,,,
14374,funder_ahrc,,funder_british_academy,,funder_epsrc,,,,,,,,,,
14380,,,,,,,,,,,,funder_royal_society,,,
14429,,,,,,funder_esrc,,,,,,,,,
14510,,,,,funder_epsrc,,,,,,,,,,
14511,,,,,funder_epsrc,,,,,,,,,,
14567,,,,,,,funder_mrc,,,,,,,,
14568,,,,,,funder_esrc,funder_mrc,,,,,,,,
14571,,,,,,funder_esrc,,,,,,,,,
14572,,,,,,funder_esrc,,,,,,funder_royal_society,,,
14573,,,,,,,,,,,,funder_royal_society,,,
14575,,,,,,funder_esrc,,,,,,,,,
14576,,,,,,,,,,,,,funder_stfc,,
14579,,,,,funder_epsrc,,,,,,,,,,
14581,,,,,,funder_esrc,,,,,,,,,
14582,,,funder_british_academy,,,,,,,,,,,,
14585,funder_ahrc,,,,,,,funder_nerc,,,,,,,
14586,,,,,,funder_esrc,,,,,,,,,
14587,funder_ahrc,,,,funder_epsrc,funder_esrc,,,,,,,,,
14588,funder_ahrc,,,,,,,,,,,,,,
14593,,,,,,funder_esrc,,,,,,,,,
14648,,,,,,funder_esrc,,,,,,,,,
14678,funder_ahrc,,,,,,,,,,,,,,
14713,funder_ahrc,,,,,,,,,,,,,,
14720,,,,,,,funder_mrc,,,,,,,,
14825,funder_ahrc,,,,,,,,,,,,,,
14826,funder_ahrc,,,,,,,,,,,,,,
15081,,,,,funder_epsrc,,,,,,,,,,
15144,,,,,funder_epsrc,,,,,,,,,,
15156,,funder_bbsrc,,,,,,,,,,,,,funder_wellcome
15157,,,,,funder_epsrc,funder_esrc,,,,,,funder_royal_society,,,
15169,,,,,,,,,,,,funder_royal_society,,,
15173,,,,,,,,,,,,,,,funder_wellcome
15175,funder_ahrc,,,,,,,,,,,,,,
15356,,,,,,,funder_mrc,,,,,,,,
15358,,,,,,,funder_mrc,,,,,,,,
15365,,,,,,,funder_mrc,,,,,,,,
15375,,,,,funder_epsrc,,,,,,,,,,
15504,,,,,funder_epsrc,,,,,,,,,,
15517,,,,,,funder_esrc,,,,,,,,,
15520,,,,,,funder_esrc,,,,,,,,,
15526,,,,,,,funder_mrc,,,,,,,,funder_wellcome
15529,,,,,,,,,,,,,,,funder_wellcome
15532,,,,,,,funder_mrc,,,,,,,,funder_wellcome
15580,,,,,,funder_esrc,,,,,,,,,
15613,,,,,,,,,,,,funder_royal_society,,,
15615,,funder_bbsrc,,,,,,,,,,,,,
15617,,,,,,,,,,,,funder_royal_society,,,funder_wellcome
15618,,funder_bbsrc,,,,,funder_mrc,,,,,,,,
15619,,,,,,funder_esrc,,,,,,,,,
15620,,funder_bbsrc,,,,,,funder_nerc,,,,funder_royal_society,,,
15621,,funder_bbsrc,,,,,,,,,,,,,funder_wellcome
15622,,funder_bbsrc,,,,,,,,,,,,,
15624,,,,,funder_epsrc,funder_esrc,,,,,,,,,
15625,,,,,,,,funder_nerc,,,,funder_royal_society,,,
15626,,,funder_british_academy,,,,,,,,,funder_royal_society,,,
15738,funder_ahrc,,,,,,,,,,,,,,
15781,,,funder_british_academy,,,funder_esrc,,,,,,,,,
15853,,,,,funder_epsrc,funder_esrc,,,,,,,,,
15858,,,,,,,,,,,,funder_royal_society,,,
15864,,,,,,funder_esrc,,,,,,,,,
15866,,,,,,funder_esrc,,,,,,,,,
15867,funder_ahrc,,,,,funder_esrc,,,,,,,,,
15868,funder_ahrc,,,,,,,,,,,,,,
15869,,,,,,,,,,,,,,,funder_wellcome
15870,funder_ahrc,,,,,funder_esrc,,,,,,,,,
15876,,,,,,funder_esrc,,,,funder_rcuk,,,,,
15911,,,funder_british_academy,,,funder_esrc,,,,,,,,,
15984,,,,,funder_epsrc,,,,,funder_rcuk,funder_royal_academy_engineering,funder_royal_society,,,
15985,,,,,,,,,,funder_rcuk,,,,,
15987,,,funder_british_academy,,,,,,,,,,,,
15992,,,,,,funder_esrc,,,,,,,,,
16104,,,,,funder_epsrc,,,,,,,,,,
16105,,,,,,,,funder_nerc,,,,funder_royal_society,,,
16167,,,,,,funder_esrc,,,,,,,,,
16273,,,,,,,,,,,,funder_royal_society,,,
16644,,,,,,,,,,,,funder_royal_society,,,
16646,,funder_bbsrc,,,funder_epsrc,,,funder_nerc,,,,,,,
16659,,,,,,,,,,,,funder_royal_society,,,
16697,,,,,funder_epsrc,,,,funder_pparc,,,funder_royal_society,,,
16704,,,funder_british_academy,,,funder_esrc,,,,,,,,,
16710,,,,,funder_epsrc,,,,,,,,,,
16712,,,,,funder_epsrc,funder_esrc,,,,,,,,,
16715,,,,,,,,,,,,funder_royal_society,,,
16716,,,,,,funder_esrc,funder_mrc,,,,,,,,
16718,,,,,,,,,,,,funder_royal_society,,,
16719,funder_ahrc,,,,,,,,,,,,,,funder_wellcome
16768,,,,,,,funder_mrc,,,,,,,,funder_wellcome
16770,,,,,funder_epsrc,,,,,,,funder_royal_society,,,
16773,,,,,,funder_esrc,,funder_nerc,,,,,,,
16778,funder_ahrc,,,,,,,,,,,,,,
16935,,,,,,funder_esrc,,,,,,,,,
17020,funder_ahrc,,,,,,,,,,,,,,
17021,funder_ahrc,,,,,,,,,,,,,,
17023,funder_ahrc,,,,,,,,,,,,,,
17030,,funder_bbsrc,,,funder_epsrc,,,,,,,,,,
17090,,,,,,,funder_mrc,,,,,,,,funder_wellcome
17092,,,,,,,,,,,,,,,funder_wellcome
17093,,,,,,,funder_mrc,,,,,,,,
17094,funder_ahrc,,funder_british_academy,,,,,,,,,,,,
17095,funder_ahrc,,,,,,,,,,,,,,
17133,,,funder_british_academy,,,funder_esrc,,,,,,,,,
17134,,,,,,,funder_mrc,,,,,,,,
17136,funder_ahrc,,,,,,,,,,,,,,
17137,funder_ahrc,,funder_british_academy,,,,,,,,,,,,
17138,funder_ahrc,,,,,,,,,,,,,,
17143,funder_ahrc,,,,,,,,,,,,,,
17144,funder_ahrc,,,,,,,,,,,,,,
17235,,,,,,,,,,,,funder_royal_society,,,
17236,,,,,,,funder_mrc,,,,,,,,
17237,funder_ahrc,,,,,,,,,,,,,,
17238,,,,,,,,,,,,funder_royal_society,,,
17265,,,,,,,,,,,,funder_royal_society,,,
17266,,,,,funder_epsrc,,,,,,,,,,
17267,,,,,,,funder_mrc,,,,,,,,funder_wellcome
17268,,,,,,,funder_mrc,,,,,,,,funder_wellcome
17269,,,,,,,funder_mrc,,,,,,,,
17270,,,,,,,funder_mrc,,,,,,,,
17271,,,,,,,,funder_nerc,,,,,,,
17273,,,,,,,funder_mrc,,,,,,,,
17308,,,,,,,,,,,,funder_royal_society,,,funder_wellcome
17309,,,,,,,,funder_nerc,,,,,,,
17492,,,,,,,funder_mrc,,,,,,,,funder_wellcome
17493,funder_ahrc,,,,,,,,,,,,,,
17494,,funder_bbsrc,,,,,funder_mrc,,,,,,,,funder_wellcome
17495,,funder_bbsrc,,,,,funder_mrc,,,,,,,,funder_wellcome
17498,,,,,funder_epsrc,,,,,,,,,,
17499,,,funder_british_academy,,,,,,,,,,,,
17500,,,,,,funder_esrc,,,,,,,,,funder_wellcome
17501,funder_ahrc,,,,,,,,,,,,,,funder_wellcome
17505,,,,,funder_epsrc,,,,,funder_rcuk,,,,,
17506,,,,,funder_epsrc,,,,,,,,,,
17511,funder_ahrc,,funder_british_academy,,,,,,,,,,,,
17512,,,,,,,,,funder_pparc,,,,funder_stfc,,
17513,,funder_bbsrc,,,,,funder_mrc,,,,,,,,funder_wellcome
17514,,,,,,,funder_mrc,,,,,,,,
17517,,,,,,,,,,,,funder_royal_society,,,funder_wellcome
17518,,,,,,,funder_mrc,,,,,,,,funder_wellcome
17531,,,,,,,funder_mrc,,,,,,,,
17588,,,,,,funder_esrc,,funder_nerc,,,,,,,
17616,,,,,,,,,,,,,,,funder_wellcome
17625,,funder_bbsrc,,,,,,,,,,,,,
17633,,,,,,,funder_mrc,,,,,,,,funder_wellcome
17635,,,,,,funder_esrc,,,,,,,,,
17636,,,,,,,,,,,,funder_royal_society,,,
17637,,,,,,,,,funder_pparc,,,funder_royal_society,funder_stfc,,
17641,,,funder_british_academy,,,,,,,,,,,,
17644,funder_ahrc,,,,,,,,,,,,,,
17645,funder_ahrc,,,,,,,,,,,,,,
17646,,,,,,,,funder_nerc,,,,,,,
17671,,,,,,,,,funder_pparc,,,,,,
17682,,,,,,,,,funder_pparc,,,funder_royal_society,funder_stfc,,
17684,,,,,,funder_esrc,,,,,,,,,
17686,,,,,,funder_esrc,,,,,,,,,
17837,,,,,,funder_esrc,,,,,,,,,
17838,,,funder_british_academy,,,funder_esrc,,,,,,,,,
17839,,,,,,funder_esrc,,funder_nerc,,,,,,,
17840,,,funder_british_academy,,,,,,,,,,,,funder_wellcome
17842,funder_ahrc,,,,,,,,,,,,,,
17845,,,,,,funder_esrc,,,,,,,,,
17849,,,,,funder_epsrc,,,,,funder_rcuk,,,,,
17850,,,,,funder_epsrc,,,,,,,,,,
17851,,,,,funder_epsrc,,,,,,,funder_royal_society,funder_stfc,,
17852,,,,,funder_epsrc,,,,,,,,,,
17855,,,,,funder_epsrc,,,,,,,,,,
17858,funder_ahrc,,,,,,,,,,,,,,
17863,,,,,,,,,,,,,,,funder_wellcome
17864,,,funder_british_academy,,,,,,,,,,,,
17892,,,funder_british_academy,,,,,,,,,,,,
17927,,,,,,,,funder_nerc,,,,,,,funder_wellcome
18000,,,,,,,,funder_nerc,,,,,,,
18002,,,,,,funder_esrc,,,,,,,,,
18003,,,,,,,,funder_nerc,,,,,,,
18004,,,,,,,,funder_nerc,,,,,,,
18008,,,,,,,funder_mrc,,,,,,,,
18011,,,,,,,,,,,,,,,funder_wellcome
18013,funder_ahrc,,funder_british_academy,,,,,,,,,funder_royal_society,,,
18014,funder_ahrc,,,,,,,,,,,,,,
18016,,,funder_british_academy,,,,,,,,,,,,
18017,funder_ahrc,,,,,,,,,,,,,,
18018,funder_ahrc,,,,,,,,,,,,,,
18020,,,,,,funder_esrc,,,,,,,,,
18026,,,,,funder_epsrc,,,,,,,,,,
18027,funder_ahrc,,,,,,,,,,,,,,
18028,funder_ahrc,,,,,,,,,,,,,,
